Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Art movement (product.metafields.shopify.art-movement),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Back type (product.metafields.shopify.back-type),Backrest type (product.metafields.shopify.backrest-type),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Bulb cap type (product.metafields.shopify.bulb-cap-type),Bulb size (product.metafields.shopify.bulb-size),Bulb type (product.metafields.shopify.bulb-type),Coffee/Tea set pieces included (product.metafields.shopify.coffee-tea-set-pieces-included),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Construction (product.metafields.shopify.construction),Decoration material (product.metafields.shopify.decoration-material),Door knob function (product.metafields.shopify.door-knob-function),Door material (product.metafields.shopify.door-material),Door type (product.metafields.shopify.door-type),Drinkware material (product.metafields.shopify.drinkware-material),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Finish (product.metafields.shopify.finish),Flatware material (product.metafields.shopify.flatware-material),Flatware pieces included (product.metafields.shopify.flatware-pieces-included),Food storage material (product.metafields.shopify.food-storage-material),Frame color (product.metafields.shopify.frame-color),Frame design (product.metafields.shopify.frame-design),Frame material (product.metafields.shopify.frame-material),Frame style (product.metafields.shopify.frame-style),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Handle material (product.metafields.shopify.handle-material),Hardware finish (product.metafields.shopify.hardware-finish),Hardware material (product.metafields.shopify.hardware-material),Hook design (product.metafields.shopify.hook-design),Item style (product.metafields.shopify.item-style),Jar shape (product.metafields.shopify.jar-shape),Kitchen/Dining furniture items included (product.metafields.shopify.kitchen-dining-furniture-items-included),Lampshade shape (product.metafields.shopify.lampshade-shape),Leg color (product.metafields.shopify.leg-color),Leg material (product.metafields.shopify.leg-material),Light temperature (product.metafields.shopify.light-temperature),Lighting options (product.metafields.shopify.lighting-options),Lumber/Wood type (product.metafields.shopify.lumber-wood-type),Material (product.metafields.shopify.material),Mounting hardware (product.metafields.shopify.mounting-hardware),Mounting type (product.metafields.shopify.mounting-type),Occasion (product.metafields.shopify.occasion),Orientation (product.metafields.shopify.orientation),Painting medium (product.metafields.shopify.painting-medium),Personalization options (product.metafields.shopify.personalization-options),Power source (product.metafields.shopify.power-source),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Style (product.metafields.shopify.style),Suitable space (product.metafields.shopify.suitable-space),Switch control type (product.metafields.shopify.switch-control-type),Tabletop color (product.metafields.shopify.tabletop-color),Tabletop material (product.metafields.shopify.tabletop-material),Tabletop shape (product.metafields.shopify.tabletop-shape),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Upholstery material (product.metafields.shopify.upholstery-material),Vase shape (product.metafields.shopify.vase-shape),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-white-opaline-glass-table-lamp-italian-mid-century-modern-lighting-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/ea2b392b-il_fullxfull.5100540710_iwxg.jpg?v=1759744299,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-white-opaline-glass-table-lamp-italian-mid-century-modern-lighting-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/55506332-il_fullxfull.5148761583_dvre.jpg?v=1759744299,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-white-opaline-glass-table-lamp-italian-mid-century-modern-lighting-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/01d29b5f-il_fullxfull.5148761211_4lix.jpg?v=1759744299,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-white-opaline-glass-table-lamp-italian-mid-century-modern-lighting-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/23bd1bc6-il_fullxfull.5148761663_sp5t.jpg?v=1759744299,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-white-opaline-glass-table-lamp-italian-mid-century-modern-lighting-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/00a97690-il_fullxfull.5100540110_mamz.jpg?v=1759744299,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,"Vintage wall lamp Brutalist, Italy 1970s, Mid-century home decor","<p>Mid-century wall lamp Brutalis made in Italy in the 1970s. The front panel is made of Murano glass, adding a touch of elegance to the lamp.</p>
<p>The lamp is in very good vintage condition. The glass has no cracks or chips.</p>
<p>Dimensions: </p>
<ul>
<li>Width: 29 cm / 11.4 inches</li>
<li>Height: 35 cm / 13.77 inches</li>
<li>Depth: 16 cm / 6.3 inches</li>
</ul>
<p>Lamp requires European E27 lightbulb and compatible with E26 USA socket. Works with standard bulbs, LED or halogen, 220V for Europe and 110V for the USA.</p>
<p>We offer a secure worldwide shipping. Each of our lamp is shipped in a personal custom-made wooden box. If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Lighting > Lighting Fixtures > Wall Light Fixtures,Wall lamp,"1970s_design_lamp, Brutalist_Light, Brutalist_Metal_Lamp, Brutalist_Sconces, Brutalist_Wall_Lamp, Glass, luxsury_gift, Mazzega_sconses, Metal, mid-century_modern, Modernist_Light, murano_glass, murano_wall_lamp, retro, Vintage_home_decor, Wood",true,Title,Default Title,,,,,,,,,9000.0,shopify,1,deny,manual,785.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/967d76c9-il_fullxfull.6188513595_as68.jpg?v=1759744295,1,"",false,,,,,,,,,,,,,,,,,,,,,,,e26; e27,,,,yellow; multicolor; black; clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/b0294c42-il_fullxfull.6140411628_j2yj.jpg?v=1759744295,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/ce32869b-il_fullxfull.6140411814_pzv7.jpg?v=1759744294,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/c54168ea-il_fullxfull.6140411622_cbvp.jpg?v=1759744295,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/92bffc0d-il_fullxfull.6188513705_234z.jpg?v=1759744295,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/4c29d912-il_fullxfull.6188513701_4byc.jpg?v=1759744295,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/0dc80bce-il_fullxfull.6188513707_hgkc.jpg?v=1759744295,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/7258d14b-il_fullxfull.6188513525_axf8.jpg?v=1759744295,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/e8b00d20-il_fullxfull.6140411694_b81o.jpg?v=1759744296,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-wall-lamp-brutalist-italy-1970s-mid-century-home-decor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/eb411892-il_fullxfull.6188513541_kabj.jpg?v=1759744295,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,"Vintage Murano Table Lamp Lilies, Italy 1970s, mid-century modern Italian home decor","<p>Beautiful large Murano table lamp Lilies made in Italy in the 1970s.</p>
<p>Very good vintage condition. The lamp has the original manufacturer's label.</p>
<p>Dimensions:</p>
<ul>
<li>Width: 48 cm / 19 inches</li>
<li>Height: 63 cm / 24.8 inches</li>
<li>Depth: 25 cm / 9.8 inches</li>
<li>Cable length: 140 cm / 55 inches</li>
</ul>
<p>Lamp requires European 2 x E14 lightbulb and compatible with E12 USA socket. Works with standard bulbs, LED or halogen, 220V for Europe and 110V for the USA. European plug.</p>
<p>We offer a secure worldwide shipping. Each of our lamp is shipped in a personal custom-made wooden box. If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Lighting > Lamps > Table Lamps,Table lamp,"brass_murano_light, decorative_lamp, design_1970s, Glass, Italian_lighting, luxury_lighting, Made_in_Italy_Lamp, Metal, mid-century_modern, Murano_light_fixture, table_lamp_Lilies, vintage_home_decor, Vintage_Italian, Vintage_Italy_Lamp, vintage_murano_lamp",true,Title,Default Title,,,,,,,,,14000.0,shopify,1,deny,manual,550.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/858d9462-il_fullxfull.7097012329_icis.jpg?v=1759744295,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,gold; clear; floral; white; yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/94e67ce6-il_fullxfull.7049045840_8jo4.jpg?v=1759744295,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/77ef15e8-il_fullxfull.7049045508_gnj8.jpg?v=1759744295,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/1d9a1e1f-il_fullxfull.7049045590_nfrm.jpg?v=1759744295,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/082d7c76-il_fullxfull.7097012195_cd1x.jpg?v=1759744295,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/75a89165-il_fullxfull.7097012159_tgvp.jpg?v=1759744295,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/e920b2f4-il_fullxfull.7097012493_hd9o.jpg?v=1759744295,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/14c9c611-il_fullxfull.7097012449_qx7v.jpg?v=1759744295,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/dc3c204f-il_fullxfull.7097012179_38rg.jpg?v=1759744295,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-murano-table-lamp-lilies-italy-1970s-mid-century-modern-italian-home-decor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/075b57be-il_fullxfull.7049045904_rv5n.jpg?v=1759744296,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,"Vintage metal sculpture Bird by Salvino Marsura, Italy 1970s, Mid-century Modern","<p>Amazing mid-century modern metal sculpture ""Bird"" by Salvino Marsura, made in Italy in the 1970s. Salvino Marsura is an Italian artist born in Treviso in 1938. His career began in the 1950s with a body of work consisting of small and large-scale sculptures, as well as furniture and architectural elements. He has always created his pieces by hand, using the forge, anvil, and hammer, following in the tradition of great blacksmiths. With strength and creativity, he infuses character and soul into each of his unique works of art.</p>
<p>The piece is in excellent vintage condition. The sculpture has the original manufacturer's label.</p>
<p>Dimensions:</p>
<ul>
<li>Width: 13 cm / 5.1 inches</li>
<li>Height: 23 cm / 9 inches</li>
<li>Depth: 9 cm / 3.5 inches</li>
</ul>
<p>We offer a secure worldwide shipping. Each of our item is shipped in a personal custom-made wooden box. If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Decor > Artwork > Sculptures & Statues,Sculptures,"1970s_Sculpture, 70s_art, Brutalist_Art, Brutalist_Art_Vintag, Brutalist_Objects, design_sculpture, Italian_vintage_art, luxury_vintage_art, Marsura_metal, Metal, Sculpture_MidCentury, Sculpture_Modernist, vintage_art, vintage_home_decor",true,Title,Default Title,,,,,,,,,4000.0,shopify,1,deny,manual,330.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/5777cf84-il_fullxfull.7050609138_2tvm.jpg?v=1759744294,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,gold,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animals,,,,,,,,,,,kg,,,active
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/289f5a61-il_fullxfull.7050609100_ku87.jpg?v=1759744296,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/548331a4-il_fullxfull.7050608968_l9qg.jpg?v=1759744295,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/18441fc9-il_fullxfull.7050608986_km16.jpg?v=1759744295,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/f4ec8e66-il_fullxfull.7098572379_tj4b.jpg?v=1759744295,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/5832505d-il_fullxfull.7098572375_p4to.jpg?v=1759744294,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/be13f0cf-il_fullxfull.7098572137_6jxt.jpg?v=1759744295,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/e282a214-il_fullxfull.7050609194_pat1.jpg?v=1759744295,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/487ff68e-il_fullxfull.7098572143_kd19.jpg?v=1759744295,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-sculpture-bird-by-salvino-marsura-italy-1970s-mid-century-modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/dfc8f53f-il_fullxfull.7098572189_fzr9.jpg?v=1759744295,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,Retro adjustable spotlight table lamp Italy 1980s Mid-century lighting,"<p>Retro adjustable spotlight table lamp made in Italy in the 80s. Fully rotatable, adjustable in height.</p>
<p>Requires a standard Edison E27 with a screw lamp. European plug.</p>
<p>The lamp is in excellent vintage condition. The lamp is fully functional.</p>
<p>Please contact us if you have any concerns before purchasing, we will happily answer any questions and send you some extra photographs if required.</p>
<p>Dimensions:<br>Width: 20 cm / 7.8 inches<br>Height: 40 cm / 15.7 inches</p>
<p>Lamp requires European E27 lightbulb and compatible with E26 USA socket. Works with standard bulbs, LED or halogen, 220V for Europe and 110V for the USA. European plug.</p>
<p>We offer a secure worldwide shipping. Each of our lamp is shipped in a personal custom-made wooden box. </p>
<p>If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Lighting > Lamps > Table Lamps,Table lamp,"adjustable_lamp, bauhaus, industrial_lamp, italian_table_lamp, Italy_1980s, loft, Metal, mid_century_lamp, red_table_lamp, retro_desk_lamp, spotlight_lamp",true,Title,Default Title,,,,,,,,,9000.0,shopify,1,deny,manual,250.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/f8242fb1-il_fullxfull.2935807742_5ywa.jpg?v=1759744295,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,red; black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/cc95bb02-il_fullxfull.2983507625_2vts.jpg?v=1759744295,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/5ae0955f-il_fullxfull.2983508695_3njm.jpg?v=1759744295,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/4833cec0-il_fullxfull.2935808298_ewdt.jpg?v=1759744295,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/495a6858-il_fullxfull.2935809266_80sb.jpg?v=1759744295,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-adjustable-spotlight-table-lamp-italy-1980s-mid-century-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/bd70ea3f-il_fullxfull.2935808916_rve6.jpg?v=1759744295,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
